position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-06-28T19:59:03.560277Z
2,12,78.811,1279,11230,2026-06-28T19:59:03.560277Z
3,6,79.303,1279,11230,2026-06-28T19:59:03.560277Z
4,16,79.327,1279,11230,2026-06-28T19:59:03.560277Z
5,81,79.38,1279,11230,2026-06-28T19:59:03.560277Z
6,1,79.475,1279,11230,2026-06-28T19:59:03.560277Z
7,44,79.478,1279,11230,2026-06-28T19:59:03.560277Z
8,30,79.994,1279,11230,2026-06-28T19:59:03.560277Z
9,41,81.247,1279,11230,2026-06-28T19:59:03.560277Z
10,5,,1279,11230,2026-06-28T19:59:03.560277Z
11,27,80.303,1279,11230,2026-06-28T19:59:03.560277Z
12,87,80.311,1279,11230,2026-06-28T19:59:03.560277Z
13,31,80.491,1279,11230,2026-06-28T19:59:03.560277Z
14,10,80.501,1279,11230,2026-06-28T19:59:03.560277Z
15,23,80.941,1279,11230,2026-06-28T19:59:03.560277Z
16,43,81.27,1279,11230,2026-06-28T19:59:03.560277Z
17,14,81.969,1279,11230,2026-06-28T19:59:03.560277Z
18,11,82.605,1279,11230,2026-06-28T19:59:03.560277Z
19,77,83.244,1279,11230,2026-06-28T19:59:03.560277Z
20,3,,1279,11230,2026-06-28T19:59:03.560277Z
21,55,,1279,11230,2026-06-28T19:59:03.560277Z
22,18,,1279,11230,2026-06-28T19:59:03.560277Z
1,1,87.869,1284,11271,2026-06-28T20:03:08.126117Z
2,12,88.091,1284,11271,2026-06-28T20:03:08.126117Z
3,81,88.108,1284,11271,2026-06-28T20:03:08.126117Z
4,16,88.239,1284,11271,2026-06-28T20:03:08.126117Z
5,3,88.461,1284,11271,2026-06-28T20:03:08.126117Z
6,63,88.493,1284,11271,2026-06-28T20:03:08.126117Z
7,44,88.618,1284,11271,2026-06-28T20:03:08.126117Z
8,43,89.32,1284,11271,2026-06-28T20:03:08.126117Z
9,6,89.422,1284,11271,2026-06-28T20:03:08.126117Z
10,10,89.474,1284,11271,2026-06-28T20:03:08.126117Z
11,5,89.994,1284,11271,2026-06-28T20:03:08.126117Z
12,27,90.019,1284,11271,2026-06-28T20:03:08.126117Z
13,87,90.116,1284,11271,2026-06-28T20:03:08.126117Z
14,55,90.224,1284,11271,2026-06-28T20:03:08.126117Z
15,30,91.043,1284,11271,2026-06-28T20:03:08.126117Z
16,31,91.245,1284,11271,2026-06-28T20:03:08.126117Z
17,11,91.255,1284,11271,2026-06-28T20:03:08.126117Z
18,23,91.322,1284,11271,2026-06-28T20:03:08.126117Z
19,77,91.826,1284,11271,2026-06-28T20:03:08.126117Z
20,14,101.311,1284,11271,2026-06-28T20:03:08.126117Z
21,18,,1284,11271,2026-06-28T20:03:08.126117Z
22,41,90.573,1284,11271,2026-06-28T20:03:08.126117Z
1,63,72.965,1285,11282,2026-06-28T20:04:00.658604Z
2,12,73.033,1285,11282,2026-06-28T20:04:00.658604Z
3,1,73.28,1285,11282,2026-06-28T20:04:00.658604Z
4,81,73.299,1285,11282,2026-06-28T20:04:00.658604Z
5,44,73.326,1285,11282,2026-06-28T20:04:00.658604Z
6,16,73.41,1285,11282,2026-06-28T20:04:00.658604Z
7,3,73.504,1285,11282,2026-06-28T20:04:00.658604Z
8,6,73.605,1285,11282,2026-06-28T20:04:00.658604Z
9,41,73.737,1285,11282,2026-06-28T20:04:00.658604Z
10,55,74.536,1285,11282,2026-06-28T20:04:00.658604Z
11,27,74.595,1285,11282,2026-06-28T20:04:00.658604Z
12,5,74.627,1285,11282,2026-06-28T20:04:00.658604Z
