position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-06-13T21:51:03.932755Z
2,12,91.809,1280,11236,2026-06-13T21:51:03.932755Z
3,1,92.141,1280,11236,2026-06-13T21:51:03.932755Z
4,44,92.161,1280,11236,2026-06-13T21:51:03.932755Z
5,81,92.224,1280,11236,2026-06-13T21:51:03.932755Z
6,16,92.528,1280,11236,2026-06-13T21:51:03.932755Z
7,10,92.888,1280,11236,2026-06-13T21:51:03.932755Z
8,3,93.254,1280,11236,2026-06-13T21:51:03.932755Z
9,87,93.409,1280,11236,2026-06-13T21:51:03.932755Z
10,6,93.723,1280,11236,2026-06-13T21:51:03.932755Z
11,27,93.635,1280,11236,2026-06-13T21:51:03.932755Z
12,31,93.639,1280,11236,2026-06-13T21:51:03.932755Z
13,30,93.714,1280,11236,2026-06-13T21:51:03.932755Z
14,5,93.774,1280,11236,2026-06-13T21:51:03.932755Z
15,41,94.048,1280,11236,2026-06-13T21:51:03.932755Z
16,43,94.327,1280,11236,2026-06-13T21:51:03.932755Z
17,55,94.761,1280,11236,2026-06-13T21:51:03.932755Z
18,14,95.581,1280,11236,2026-06-13T21:51:03.932755Z
19,18,96.151,1280,11236,2026-06-13T21:51:03.932755Z
20,77,97.378,1280,11236,2026-06-13T21:51:03.932755Z
21,11,,1280,11236,2026-06-13T21:51:03.932755Z
22,23,95.305,1280,11236,2026-06-13T21:51:03.932755Z
1,12,92.064,1280,11241,2026-06-13T21:51:12.754754Z
2,63,92.286,1280,11241,2026-06-13T21:51:12.754754Z
3,44,92.415,1280,11241,2026-06-13T21:51:12.754754Z
4,16,92.428,1280,11241,2026-06-13T21:51:12.754754Z
5,81,92.55,1280,11241,2026-06-13T21:51:12.754754Z
6,1,92.608,1280,11241,2026-06-13T21:51:12.754754Z
7,10,92.873,1280,11241,2026-06-13T21:51:12.754754Z
8,3,93.002,1280,11241,2026-06-13T21:51:12.754754Z
9,6,93.121,1280,11241,2026-06-13T21:51:12.754754Z
10,87,93.292,1280,11241,2026-06-13T21:51:12.754754Z
11,27,93.354,1280,11241,2026-06-13T21:51:12.754754Z
12,43,93.357,1280,11241,2026-06-13T21:51:12.754754Z
13,31,93.538,1280,11241,2026-06-13T21:51:12.754754Z
14,30,93.765,1280,11241,2026-06-13T21:51:12.754754Z
15,41,93.784,1280,11241,2026-06-13T21:51:12.754754Z
16,5,93.965,1280,11241,2026-06-13T21:51:12.754754Z
17,55,94.317,1280,11241,2026-06-13T21:51:12.754754Z
18,14,95.203,1280,11241,2026-06-13T21:51:12.754754Z
19,77,95.436,1280,11241,2026-06-13T21:51:12.754754Z
20,18,95.995,1280,11241,2026-06-13T21:51:12.754754Z
21,11,96.906,1280,11241,2026-06-13T21:51:12.754754Z
22,23,94.772,1280,11241,2026-06-13T21:51:12.754754Z
1,12,88.778,1281,11249,2026-06-13T21:52:09.527932Z
2,63,89.076,1281,11249,2026-06-13T21:52:09.527932Z
3,81,89.132,1281,11249,2026-06-13T21:52:09.527932Z
4,16,89.405,1281,11249,2026-06-13T21:52:09.527932Z
5,1,89.409,1281,11249,2026-06-13T21:52:09.527932Z
6,44,89.567,1281,11249,2026-06-13T21:52:09.527932Z
7,10,89.691,1281,11249,2026-06-13T21:52:09.527932Z
8,6,89.978,1281,11249,2026-06-13T21:52:09.527932Z
9,5,90.274,1281,11249,2026-06-13T21:52:09.527932Z
10,41,90.319,1281,11249,2026-06-13T21:52:09.527932Z
11,3,90.262,1281,11249,2026-06-13T21:52:09.527932Z
12,31,90.309,1281,11249,2026-06-13T21:52:09.527932Z
13,27,90.387,1281,11249,2026-06-13T21:52:09.527932Z
14,30,90.495,1281,11249,2026-06-13T21:52:09.527932Z
15,43,90.627,1281,11249,2026-06-13T21:52:09.527932Z
16,55,91.033,1281,11249,2026-06-13T21:52:09.527932Z
17,23,91.088,1281,11249,2026-06-13T21:52:09.527932Z
18,87,91.09,1281,11249,2026-06-13T21:52:09.527932Z
19,11,92.206,1281,11249,2026-06-13T21:52:09.527932Z
20,77,92.33,1281,11249,2026-06-13T21:52:09.527932Z
21,14,92.646,1281,11249,2026-06-13T21:52:09.527932Z
22,18,92.92,1281,11249,2026-06-13T21:52:09.527932Z
1,63,72.965,1285,11282,2026-06-13T21:55:15.326090Z
2,12,73.033,1285,11282,2026-06-13T21:55:15.326090Z
3,1,73.28,1285,11282,2026-06-13T21:55:15.326090Z
4,81,73.299,1285,11282,2026-06-13T21:55:15.326090Z
5,44,73.326,1285,11282,2026-06-13T21:55:15.326090Z
